averageRating	numVotes	tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
7,6	3226	tt1680019	movie	Tilt	Tilt	0	2010	\N	94	Drama,Romance
7,7	67705	tt1683526	movie	Detachment	Detachment	0	2011	\N	98	Drama
7,8	7015	tt1692190	movie	El Narco	El infierno	0	2010	\N	145	Action,Comedy,Crime
8,3	3546	tt1695800	movie	Pranchiyettan and the Saint	Pranchiyettan and the Saint	0	2010	\N	140	Comedy,Drama
7,9	19303	tt1702014	movie	The Way He Looks	Hoje Eu Quero Voltar Sozinho	0	2014	\N	96	Drama,Romance
7,6	11155	tt1705772	movie	Mankatha	Mankatha	0	2011	\N	155	Action,Comedy,Crime
7,6	24650	tt1714210	movie	Weekend	Weekend	0	2011	\N	97	Drama,Romance
7,6	4309	tt1714832	movie	Do Dooni Chaar	Do Dooni Chaar	0	2010	\N	112	Comedy,Drama
7,6	2192	tt1725995	movie	Hello Stranger	Kuan meun ho	0	2010	\N	130	Comedy,Romance
7,7	16714	tt1736633	movie	Oslo, August 31st	Oslo, 31. august	0	2011	\N	95	Drama
7,8	283201	tt1748122	movie	Moonrise Kingdom	Moonrise Kingdom	0	2012	\N	94	Adventure,Comedy,Drama
7,8	47681	tt1754656	movie	The Little Prince	Le Petit Prince	0	2015	\N	108	Adventure,Animation,Drama
7,7	323305	tt1772341	movie	Wreck-It Ralph	Wreck-It Ralph	0	2012	\N	101	Adventure,Animation,Comedy
8,1	5389	tt1773764	movie	Ship of Theseus	Ship of Theseus	0	2012	\N	140	Drama
7,6	1373	tt1780856	movie	Stopped on Track	Halt auf freier Strecke	0	2011	\N	110	Drama
9,0	1735	tt1795369	movie	Frankenstein	National Theatre Live: Frankenstein	0	2011	\N	130	Drama
8,0	446495	tt1798709	movie	Her	Her	0	2013	\N	126	Drama,Romance,Sci-Fi
8,1	1755	tt1807022	movie	Super	Super	0	2010	\N	140	Drama
7,7	17742	tt1808223	movie	Losers' Club	Kaybedenler Kulübü	0	2011	\N	105	Comedy,Drama,Romance
8,2	50026	tt1821480	movie	Kahaani	Kahaani	0	2012	\N	122	Mystery,Thriller
7,7	103279	tt1821549	movie	Nebraska	Nebraska	0	2013	\N	115	Adventure,Comedy,Drama
8,0	3292	tt1821682	movie	Traffic	Traffic	0	2011	\N	122	Action,Adventure,Mystery
8,1	28777	tt1821700	movie	Waar	Waar	0	2013	\N	130	Action,Crime,Thriller
8,0	1318	tt1822266	movie	Mumbai Pune Mumbai	Mumbai Pune Mumbai	0	2010	\N	101	Drama,Romance
7,7	1805	tt1823202	movie	Siberia, Monamour	Sibir. Monamur	0	2011	\N	102	Drama
8,3	3679	tt1826603	movie	Asmaa	Asmaa	0	2011	\N	96	Drama
7,8	32910	tt1827487	movie	Once Upon a Time in Anatolia	Bir Zamanlar Anadolu'da	0	2011	\N	157	Crime,Drama
7,7	2094	tt1830477	movie	Ala Modalaindi	Ala Modalaindi	0	2011	\N	136	Comedy,Drama,Romance
8,2	1546	tt1830802	movie	Shala	Shala	0	2011	\N	108	Romance
8,3	188262	tt1832382	movie	A Separation	Jodaeiye Nader az Simin	0	2011	\N	123	Crime,Drama,Family
7,8	4287	tt1839522	movie	Circles	Krugovi	0	2013	\N	112	Drama
8,0	1379	tt1843335	movie	Yutham Sei	Yutham Sei	0	2011	\N	160	Crime,Drama,Mystery
7,8	624206	tt1843866	movie	Captain America: The Winter Soldier	Captain America: The Winter Soldier	0	2014	\N	136	Action,Adventure,Sci-Fi
7,6	7192	tt1845838	movie	Metro Manila	Metro Manila	0	2013	\N	115	Crime,Drama
7,6	3276	tt1848926	movie	Hello Ghost	Hellowoo goseuteu	0	2010	\N	111	Comedy,Drama
7,8	4408	tt1851988	movie	Ko	Ko	0	2011	\N	128	Action,Thriller
8,4	1165508	tt1853728	movie	Django Unchained	Django Unchained	0	2012	\N	165	Drama,Western
7,6	9401	tt1854513	movie	Snow White	Blancanieves	0	2012	\N	104	Drama,Fantasy
7,6	206882	tt1855199	movie	End of Watch	End of Watch	0	2012	\N	109	Action,Crime,Drama
8,0	346412	tt1856101	movie	Blade Runner 2049	Blade Runner 2049	0	2017	\N	164	Drama,Mystery,Sci-Fi
7,7	3747	tt1859438	movie	A Little Thing Called Love	Sing lek lek tee reak wa rak	0	2010	\N	118	Comedy,Romance
7,7	3498	tt1863192	movie	Corn Island	Simindis kundzuli	0	2014	\N	100	Drama,War
8,1	41378	tt1865505	movie	Song of the Sea	Song of the Sea	0	2014	\N	93	Adventure,Animation,Drama
8,0	3525	tt1874522	movie	Here Without Me	Inja bedoone man	0	2011	\N	100	Drama,Family
8,0	600436	tt1877832	movie	X-Men: Days of Future Past	X-Men: Days of Future Past	0	2014	\N	132	Action,Adventure,Sci-Fi
8,3	8076	tt1891757	movie	Bol	Bol	0	2011	\N	165	Drama
7,6	171255	tt1899353	movie	The Raid: Redemption	Serbuan maut	0	2011	\N	101	Action,Thriller
7,9	4898	tt1907761	movie	Stanley Ka Dabba	Stanley Ka Dabba	0	2011	\N	96	Comedy,Drama,Family
8,2	2287	tt1918969	movie	Amar Bondhu Rashed	Amar Bondhu Rashed	0	2011	\N	96	War
8,1	1532	tt1922545	movie	Anjathe	Anjathe	0	2008	\N	185	Action,Drama,Thriller
7,8	91990	tt1924396	movie	The Best Offer	La migliore offerta	0	2013	\N	131	Crime,Drama,Mystery
7,7	16990	tt1926313	movie	Pyaar Ka Punchnama	Pyaar Ka Punchnama	0	2011	\N	149	Comedy,Drama,Romance
7,8	2125	tt1934205	movie	What the Day Owes the Night	Ce que le jour doit à la nuit	0	2012	\N	162	Drama,Romance
7,6	23696	tt1934231	movie	Delhi Belly	Delhi Belly	0	2011	\N	103	Action,Comedy,Crime
7,6	39850	tt1937149	movie	The Body	El cuerpo	0	2012	\N	108	Mystery,Thriller
7,8	4150	tt1937339	movie	Sunny	Sseo-ni	0	2011	\N	124	Comedy,Drama
8,0	1022	tt1945039	movie	Abu, Son of Adam	Adaminte Makan Abu	0	2011	\N	101	Drama
8,2	65976	tt1954470	movie	Gangs of Wasseypur	Gangs of Wasseypur	0	2012	\N	321	Action,Comedy,Crime
7,6	4690	tt2008006	movie	A Simple Life	Tou ze	0	2011	\N	118	Drama
7,7	8188	tt2010914	movie	Behzat Ç.: Seni Kalbime Gömdüm	Behzat Ç.: Seni Kalbime Gömdüm	0	2011	\N	110	Action,Crime,Mystery
8,1	889612	tt2015381	movie	Guardians of the Galaxy	Guardians of the Galaxy	0	2014	\N	121	Action,Adventure,Comedy
7,6	7932	tt2036416	movie	You Are the Apple of My Eye	Na xie nian, wo men yi qi zhui de nv hai	0	2011	\N	109	Comedy,Drama,Romance
7,7	3907	tt2042583	movie	The Golden Dream	La jaula de oro	0	2013	\N	108	Drama
7,8	1993	tt2048726	movie	Daruchini Dwip	Daruchini Dwip	0	2007	\N	128	Comedy,Drama,Romance
7,9	1489	tt2065924	movie	Anytime, Anywhere	Engeyum Eppodhum	0	2011	\N	138	Comedy,Drama,Family
8,0	7575	tt2070649	movie	Silenced	Do-ga-ni	0	2011	\N	125	Drama
7,6	2610	tt2072167	movie	Mayakkam Enna	Mayakkam Enna	0	2011	\N	145	Drama,Romance
8,7	1351	tt2073600	movie	Lad: A Yorkshire Story	Lad: A Yorkshire Story	0	2013	\N	96	Drama
8,2	3277	tt2075108	movie	Baishe Srabon	Baishe Srabon	0	2011	\N	120	Drama,Mystery,Thriller
7,7	1375	tt2078644	movie	Indian Rupee	Indian Rupee	0	2011	\N	155	Drama,Family
7,8	6072	tt2082180	movie	Always	O-jik geu-dae-man	0	2011	\N	108	Action,Drama,Romance
8,1	66696	tt2082197	movie	Barfi!	Barfi!	0	2012	\N	151	Comedy,Drama,Romance
8,2	1214	tt2085783	movie	Deool	Deool	0	2011	\N	135	Drama
8,2	508095	tt2096673	movie	Inside Out	Inside Out	0	2015	\N	95	Adventure,Animation,Comedy
7,7	2184	tt2098782	movie	Pilla Zamindar	Pilla Zamindar	0	2011	\N	148	Comedy,Drama
7,6	380671	tt2103281	movie	Dawn of the Planet of the Apes	Dawn of the Planet of the Apes	0	2014	\N	130	Action,Adventure,Drama
8,3	230075	tt2106476	movie	The Hunt	Jagten	0	2012	\N	115	Drama
8,2	29171	tt2140203	movie	Wolf Children	Ookami kodomo no Ame to Yuki	0	2012	\N	117	Animation,Drama,Family
7,7	22962	tt2140465	movie	Tanu Weds Manu Returns	Tanu Weds Manu Returns	0	2015	\N	128	Comedy,Drama,Romance
8,3	1738	tt2146960	movie	Vazhakku Enn 18/9	Vazhakku Enn 18/9	0	2012	\N	124	Crime,Drama,Thriller
8,0	6984	tt2150209	movie	My Grandfather's People	Dedemin Insanlari	0	2011	\N	126	Comedy,Drama,Family
7,7	1159	tt2151915	movie	A Story of Yonosuke	Yokomichi Yonosuke	0	2013	\N	160	Drama
7,9	1036	tt2152896	movie	Subramaniapuram	Subramaniapuram	0	2008	\N	145	Action,Drama,Romance
9,3	16418	tt2170667	movie	Wheels	Wheels	0	2014	\N	115	Drama
7,6	10282	tt2180477	movie	Nanban	Nanban	0	2012	\N	188	Comedy,Drama
7,9	29212	tt2181931	movie	English Vinglish	English Vinglish	0	2012	\N	134	Comedy,Drama,Family
7,9	20607	tt2187153	movie	Thuppakki	Thuppakki	0	2012	\N	165	Action,Thriller
7,8	250141	tt2194499	movie	About Time	About Time	0	2013	\N	123	Comedy,Drama,Fantasy
7,6	1981	tt2196254	movie	Jatt & Juliet	Jatt & Juliet	0	2012	\N	140	Comedy,Romance
8,4	37526	tt2199711	movie	Vishwaroopam	Vishwaroopam	0	2013	\N	148	Action,Thriller
7,9	118620	tt2209418	movie	Before Midnight	Before Midnight	0	2013	\N	109	Drama,Romance
7,8	3329	tt2210441	movie	Black Honey	Assal Eswed	0	2010	\N	130	Comedy,Drama
7,6	7126	tt2210769	movie	Liza the Fox-Fairy	Liza, a rókatündér	0	2015	\N	98	Comedy,Fantasy,Romance
8,3	8522	tt2218988	movie	Ustad Hotel	Ustad Hotel	0	2012	\N	151	Comedy,Drama,Family
8,2	1691	tt2244877	movie	Halima's Path	Halimin put	0	2012	\N	97	Drama
7,8	351735	tt2245084	movie	Big Hero 6	Big Hero 6	0	2014	\N	102	Action,Adventure,Animation
8,3	2598	tt2245544	movie	Carry on Jatta	Carry on Jatta	0	2012	\N	143	Comedy
7,6	10396	tt2258281	movie	Beyond the Hills	Dupa dealuri	0	2012	\N	152	Drama
7,8	18216	tt2258337	movie	Eega	Eega	0	2012	\N	145	Action,Comedy,Fantasy
8,0	101454	tt2265171	movie	The Raid 2	Serbuan maut 2: Berandal	0	2014	\N	150	Action,Crime,Thriller
8,1	729514	tt2267998	movie	Gone Girl	Gone Girl	0	2014	\N	149	Crime,Drama,Mystery
8,1	609451	tt2278388	movie	The Grand Budapest Hotel	The Grand Budapest Hotel	0	2014	\N	99	Adventure,Comedy,Drama
7,8	119485	tt2278871	movie	Blue Is the Warmest Color	La vie d'Adèle	0	2013	\N	180	Drama,Romance
8,2	41704	tt2283748	movie	OMG	OMG: Oh My God!	0	2012	\N	125	Comedy,Drama,Fantasy
7,8	4504	tt2290828	movie	Road to Ninja: Naruto the Movie	Road to Ninja: Naruto the Movie	0	2012	\N	110	Action,Adventure,Animation
7,8	4937	tt2290840	movie	Masquerade	Gwanghae: Wangyidoen namja	0	2012	\N	131	Drama
7,9	1297	tt2292955	movie	The Billionaire	Top Secret: Wai roon pun lan	0	2011	\N	131	Drama
7,8	33779	tt2317337	movie	Vicky Donor	Vicky Donor	0	2012	\N	126	Comedy,Romance
7,9	1355	tt2321421	movie	Mee Shivajiraje Bhosale Boltoy	Mee Shivajiraje Bhosale Boltoy	0	2009	\N	149	Drama
7,6	4889	tt2328819	movie	A Long Story	Uzun Hikaye	0	2012	\N	125	Drama
7,8	16823	tt2331143	movie	Like Father, Like Son	Soshite chichi ni naru	0	2013	\N	121	Drama
8,2	130461	tt2338151	movie	PK	PK	0	2014	\N	153	Comedy,Drama,Fantasy
7,8	41071	tt2350496	movie	The Lunchbox	Dabba	0	2013	\N	104	Drama,Romance
8,1	2725	tt2351177	movie	Bhooter Bhabishyat	Bhooter Bhabishyat	0	2012	\N	123	Comedy,Fantasy,Horror
8,4	10129	tt2358592	movie	Lucia	Lucia	0	2013	\N	135	Drama,Romance,Sci-Fi
7,8	69748	tt2358891	movie	The Great Beauty	La grande bellezza	0	2013	\N	141	Drama
8,0	6189	tt2358913	movie	Berserk: The Golden Age Arc III - The Advent	Beruseruku: Ougon jidai-hen III - Kourin	0	2013	\N	110	Action,Adventure,Animation
7,6	25903	tt2359810	movie	Raanjhanaa	Raanjhanaa	0	2013	\N	140	Drama,Romance
8,0	70077	tt2370248	movie	Short Term 12	Short Term 12	0	2013	\N	96	Drama
8,2	1305	tt2374144	movie	Gintama the Movie: The Final Chapter - Be Forever Yorozuya	Gekijouban Gintama Kanketsu-hen: Yorozuyayo eien nare	0	2013	\N	110	Action,Animation,Comedy
8,0	4741	tt2375379	movie	One Piece Film Z	One Piece Film Z	0	2012	\N	108	Action,Adventure,Animation
8,3	40450	tt2375559	movie	1 - Nenokkadine	1 - Nenokkadine	0	2014	\N	170	Action,Mystery,Thriller
8,0	43335	tt2377938	movie	Special 26	Special Chabbis	0	2013	\N	144	Crime,Thriller
7,6	26167	tt2378281	movie	Instructions Not Included	No se aceptan devoluciones	0	2013	\N	115	Comedy,Drama
8,4	238167	tt2380307	movie	Coco	Coco	0	2017	\N	105	Adventure,Animation,Comedy
8,2	1356	tt2391492	movie	Balak Palak	Balak Palak	0	2012	\N	109	Family
7,8	39878	tt2404461	movie	The Past	Le passé	0	2013	\N	130	Drama,Mystery
7,7	1083	tt2429144	movie	Chambaili	Chambaili	0	2013	\N	133	Crime,Drama,Thriller
7,8	2222	tt2457282	movie	Puella Magi Madoka Magica the Movie Part III: Rebellion	Gekijouban Mahou shojo Madoka magika Shinpen: Hangyaku no monogatari	0	2013	\N	116	Animation,Drama,Fantasy
7,9	2201	tt2476214	movie	Ayalum Njanum Thammil...	Ayalum Njanum Thammil...	0	2012	\N	160	Drama,Family,Romance
8,0	761105	tt2488496	movie	Star Wars: The Force Awakens	Star Wars: Episode VII - The Force Awakens	0	2015	\N	136	Action,Adventure,Fantasy
7,9	481386	tt2543164	movie	Arrival	Arrival	0	2016	\N	116	Drama,Mystery,Sci-Fi
8,0	97333	tt2543472	movie	Wonder	Wonder	0	2017	\N	113	Drama,Family
7,7	497737	tt2562232	movie	Birdman or (The Unexpected Virtue of Ignorance)	Birdman or (The Unexpected Virtue of Ignorance)	0	2014	\N	119	Comedy,Drama
8,2	3746	tt2564144	movie	Naduvula Konjam Pakkatha Kaanom	Naduvula Konjam Pakkatha Kaanom	0	2012	\N	155	Comedy,Drama
8,2	3884	tt2564706	movie	Television	Television	0	2012	\N	106	Drama
8,1	27546	tt2576852	movie	The Tale of the Princess Kaguya	Kaguyahime no monogatari	0	2013	\N	137	Adventure,Animation,Drama
7,8	108783	tt2582496	movie	Me and Earl and the Dying Girl	Me and Earl and the Dying Girl	0	2015	\N	105	Comedy,Drama,Romance
7,6	164077	tt2582782	movie	Hell or High Water	Hell or High Water	0	2016	\N	102	Action,Crime,Drama
7,7	304098	tt2582846	movie	The Fault in Our Stars	The Fault in Our Stars	0	2014	\N	126	Drama,Romance
8,1	4994	tt2585562	movie	Pizza	Pizza	0	2012	\N	127	Horror,Thriller
7,7	1523	tt2597126	movie	Bojhena Shey Bojhena	Bojhena Shey Bojhena	0	2012	\N	145	Comedy,Drama,Romance
7,6	15237	tt2617828	movie	Free Fall	Freier Fall	0	2013	\N	100	Drama,Romance
7,6	16823	tt2625030	movie	New World	Sinsegye	0	2013	\N	134	Crime,Drama
8,2	89778	tt2631186	movie	Baahubali: The Beginning	Bahubali: The Beginning	0	2015	\N	159	Action,Drama,Fantasy
8,2	10368	tt2659414	movie	Miracle in Cell No. 7	7-beon-bang-ui seon-mul	0	2013	\N	127	Comedy,Drama
7,6	368970	tt2713180	movie	Fury	Fury	0	2014	\N	134	Action,Drama,War
7,7	5970	tt2741806	movie	In Bloom	Grzeli nateli dgeebi	0	2013	\N	102	Drama
7,8	2343	tt2749296	movie	The Beautiful Risk	The Beautiful Risk	0	2013	\N	91	Drama,Romance
8,2	34519	tt2758880	movie	Winter Sleep	Kis Uykusu	0	2014	\N	196	Drama
7,7	525316	tt2802144	movie	Kingsman: The Secret Service	Kingsman: The Secret Service	0	2014	\N	129	Action,Adventure,Comedy
7,6	41522	tt2802154	movie	Leviathan	Leviafan	0	2014	\N	140	Crime,Drama
8,2	1565	tt2827320	movie	Fandry	Fandry	0	2013	\N	101	Drama,Family
7,7	20239	tt2855648	movie	Madras Cafe	Madras Cafe	0	2013	\N	130	Action,Drama
7,9	386171	tt2872718	movie	Nightcrawler	Nightcrawler	0	2014	\N	117	Crime,Drama,Thriller
7,6	2546	tt2876428	movie	Buen Día, Ramón	Guten Tag, Ramón	0	2013	\N	120	Drama
8,4	6784	tt2877108	movie	Soodhu Kavvum	Soodhu Kavvum	0	2013	\N	135	Comedy,Crime,Thriller
8,1	15739	tt2882328	movie	Ugly	Ugly	0	2013	\N	128	Crime,Drama,Mystery
7,7	1692	tt2886632	movie	Enclave	Enklava	0	2015	\N	92	Drama
8,0	7312	tt2905772	movie	Thou Gild'st the Even	Sen Aydinlatirsin Geceyi	0	2013	\N	107	Drama,Fantasy,Romance
8,0	4022	tt2924472	movie	Mumbai Police	Mumbai Police	0	2013	\N	145	Mystery,Thriller
8,1	8386	tt2926068	movie	Manam	Manam	0	2014	\N	163	Comedy,Drama,Fantasy
7,8	2634	tt2943352	movie	November 10th	Battle of Surabaya	0	2015	\N	99	Action,Adventure,Animation
8,0	361555	tt2948356	movie	Zootopia	Zootopia	0	2016	\N	108	Adventure,Animation,Comedy
7,6	1812	tt2964120	movie	Wood Job!	Wood Job!: Kamusari nânâ nichijô	0	2014	\N	116	Adventure,Comedy
8,1	1153	tt2976176	movie	Lakshmi	Lakshmi	0	2014	\N	115	Drama
7,6	22407	tt2980794	movie	Highway	Highway	0	2014	\N	133	Crime,Drama,Romance
8,0	1622	tt3006576	movie	Simple Agi Ondh Love Story	Simple Agi Ondh Love Story	0	2013	\N	130	Comedy,Romance
8,1	142746	tt3011894	movie	Wild Tales	Relatos salvajes	0	2014	\N	122	Comedy,Drama,Thriller
7,6	3370	tt3019620	movie	Titli	Titli	0	2014	\N	116	Action,Drama,Thriller
7,6	7149	tt3029556	movie	Rurouni Kenshin Part III: The Legend Ends	Rurôni Kenshin: Densetsu no saigo-hen	0	2014	\N	134	Action,Adventure,Drama
7,7	10273	tt3029558	movie	Rurouni Kenshin Part II: Kyoto Inferno	Rurôni Kenshin: Kyôto taika-hen	0	2014	\N	138	Action,Adventure,Drama
8,1	1857	tt3034728	movie	Left Right Left	Left Right Left	0	2013	\N	155	Crime,Drama
7,6	38093	tt3042408	movie	Who Am I	Who Am I - Kein System ist sicher	0	2014	\N	102	Crime,Drama,Mystery
7,6	3857	tt3043252	movie	Parched	Parched	0	2015	\N	116	Drama
7,6	1285	tt3059656	movie	No One's Child	Nicije dete	0	2014	\N	95	Drama
7,7	2367	tt3061202	movie	Blue Skies, Green Waters, Red Earth	Neelakasham Pachakadal Chuvanna Bhoomi	0	2013	\N	137	Adventure,Drama
7,7	5363	tt3062880	movie	Gett: The Trial of Viviane Amsalem	Gett	0	2014	\N	115	Drama
7,6	8253	tt3073256	movie	Nisshartho Bhalobasha: What is Love!	Nisshartho Bhalobasha: What is Love!	0	2013	\N	151	Action,Comedy,Drama
7,8	1713	tt3092552	movie	Life Feels Good	Chce sie zyc	0	2013	\N	112	Drama
8,0	4254	tt3124456	movie	Memories	Memories	0	2013	\N	132	Mystery,Thriller
7,6	7495	tt3138782	movie	The Miracle	Mucize	0	2015	\N	136	Drama,Romance
8,3	3674	tt3153634	movie	Wish	So-won	0	2013	\N	122	Drama
8,2	293632	tt3170832	movie	Room	Room	0	2015	\N	118	Drama,Thriller
8,2	1716	tt3185772	movie	The Wolf and the Lamb	Onaayum Aattukkuttiyum	0	2013	\N	141	Crime,Mystery,Thriller
7,7	1881	tt3187076	movie	Class Enemy	Razredni sovraznik	0	2013	\N	112	Drama
7,6	1568	tt3198468	movie	North 24 Kaatham	North 24 Kaatham	0	2013	\N	125	Adventure,Comedy,Drama
7,6	3613	tt3203910	movie	Raja Rani	Raja Rani	0	2013	\N	160	Comedy,Drama,Romance
7,9	5277	tt3253650	movie	Little England	Mikra Anglia	0	2013	\N	132	Drama,Romance
8,2	1209	tt3274484	movie	Ekskursante	Ekskursante	0	2013	\N	110	Action,Drama
8,1	521631	tt3315342	movie	Logan	Logan	0	2017	\N	137	Action,Drama,Sci-Fi
7,6	1662	tt3316384	movie	Living Legends	Living Legends	0	2014	\N	100	Comedy,Drama,Romance
8,2	4082	tt3320542	movie	Ugramm	Ugramm	0	2014	\N	132	Action,Drama,Thriller
8,3	53149	tt3322420	movie	Queen	Queen	0	2013	\N	146	Comedy,Drama
7,8	1076	tt3334374	movie	Moor	Moor	0	2015	\N	100	Drama
7,7	3561	tt3337550	movie	Rahasya	Rahasya	0	2015	\N	123	Mystery,Thriller
8,2	44602	tt3390572	movie	Haider	Haider	0	2014	\N	160	Action,Crime,Drama
8,5	5495	tt3394420	movie	As Seen by the Rest	Ulidavaru Kandanthe	0	2014	\N	154	Comedy,Crime,Drama
8,1	2935	tt3395608	movie	O21	O21	0	2014	\N	124	Action,Thriller
7,6	312646	tt3397884	movie	Sicario	Sicario	0	2015	\N	121	Action,Crime,Drama
7,7	23025	tt3398268	movie	When Marnie Was There	Omoide no Mânî	0	2014	\N	103	Animation,Drama,Family
7,7	3850	tt3404140	movie	The Attorney	Byeon-ho-in	0	2013	\N	127	Drama
8,8	22043	tt3417422	movie	Drishyam	Drishyam	0	2013	\N	160	Crime,Drama,Thriller
7,8	1133	tt3426262	movie	Pannaiyarum Padminiyum	Pannaiyarum Padminiyum	0	2014	\N	151	Comedy,Drama
7,6	13679	tt3447364	movie	Detective Byomkesh Bakshy!	Detective Byomkesh Bakshy!	0	2015	\N	139	Action,Adventure,Drama
7,8	410782	tt3460252	movie	The Hateful Eight	The Hateful Eight	0	2015	\N	187	Crime,Drama,Mystery
8,2	21290	tt3461252	movie	The Blue Elephant	The Blue Elephant	0	2014	\N	170	Drama,Horror,Mystery
7,8	1563	tt3474600	movie	Little Forest: Summer/Autumn	Little Forest: Summer/Autumn	0	2014	\N	111	Drama
7,8	1271	tt3474602	movie	Little Forest: Winter/Spring	Little Forest: Winter/Spring	0	2015	\N	120	Drama
7,6	3093	tt3496334	movie	For Some Inexplicable Reason	VAN valami furcsa és megmagyarázhatatlan	0	2014	\N	96	Comedy,Drama
7,8	533652	tt3498820	movie	Captain America: Civil War	Captain America: Civil War	0	2016	\N	147	Action,Adventure,Sci-Fi
7,9	1442	tt3500528	movie	The Teacher's Diary	Khid thueng withaya	0	2014	\N	110	Drama,Romance
7,9	406847	tt3501632	movie	Thor: Ragnarok	Thor: Ragnarok	0	2017	\N	130	Action,Adventure,Comedy
7,7	3407	tt3510372	movie	Excuse My French	Excuse My French	0	2014	\N	99	Comedy
7,6	3478	tt3517192	movie	Ohm Shanthi Oshaana	Ohm Shanthi Oshaana	0	2014	\N	136	Comedy,Romance
7,6	208389	tt3521164	movie	Moana	Moana	0	2016	\N	107	Adventure,Animation,Comedy
7,9	149314	tt3553976	movie	Captain Fantastic	Captain Fantastic	0	2016	\N	118	Comedy,Drama
8,0	7579	tt3560686	movie	The Fool	Durak	0	2014	\N	116	Crime,Drama,Thriller
7,8	1893	tt3565264	movie	Thegidi	Thegidi	0	2014	\N	126	Crime,Mystery,Thriller
8,4	7890	tt3569782	movie	Jigarthanda	Jigarthanda	0	2014	\N	171	Action,Crime,Drama
8,2	15770	tt3576728	movie	Bilal: A New Breed of Hero	Bilal: A New Breed of Hero	0	2015	\N	105	Action,Adventure,Animation
8,5	1682	tt3590482	movie	Bey Yaar	Bey Yaar	0	2014	\N	150	Comedy,Drama,Family
7,6	1121	tt3595966	movie	Conducta	Conducta	0	2014	\N	108	Drama
7,9	143004	tt3606756	movie	Incredibles 2	Incredibles 2	0	2018	\N	118	Action,Adventure,Animation
8,1	41029	tt3612616	movie	Mommy	Mommy	0	2014	\N	139	Drama
8,0	7851	tt3614516	movie	Ankhon Dekhi	Ankhon Dekhi	0	2013	\N	107	Comedy,Drama
8,0	8483	tt3646462	movie	Let's Sin	Itirazim Var	0	2014	\N	110	Action,Crime,Drama
7,9	1086	tt3657434	movie	Rowdy	Rowdy	0	2014	\N	109	Crime,Drama
8,0	645889	tt3659388	movie	The Martian	The Martian	0	2015	\N	144	Adventure,Drama,Sci-Fi
8,3	11904	tt3668162	movie	Bangalore Days	Bangalore Days	0	2014	\N	171	Comedy,Drama,Romance
7,6	26592	tt3698408	movie	Coming Soon	Pek Yakinda	0	2014	\N	134	Comedy
8,1	1925	tt3711164	movie	Sathuranga Vettai	Sathuranga Vettai	0	2014	\N	145	Crime,Thriller
7,7	3072	tt3717068	movie	Court	Court	0	2014	\N	116	Drama
7,7	8833	tt3717532	movie	The Last: Naruto the Movie	The Last: Naruto the Movie	0	2014	\N	112	Action,Adventure,Animation
8,2	1388	tt3722234	movie	Gosnell: The Trial of America's Biggest Serial Killer	Gosnell: The Trial of America's Biggest Serial Killer	0	2018	\N	93	Crime,Drama
7,8	10292	tt3742378	movie	The Second Mother	Que Horas Ela Volta?	0	2015	\N	112	Comedy,Drama
7,8	450975	tt3748528	movie	Rogue One: A Star Wars Story	Rogue One	0	2016	\N	133	Action,Adventure,Sci-Fi
7,6	1690	tt3752930	movie	Dearest	Qin ai de	0	2014	\N	128	Drama
8,2	1153	tt3759298	movie	Ashes in the Snow	Ashes in the Snow	0	2018	\N	98	Drama,Romance
7,6	23501	tt3767372	movie	Piku	Piku	0	2015	\N	123	Comedy,Drama
7,7	3586	tt3801252	movie	Na Maloom Afraad	Na Maloom Afraad	0	2014	\N	137	Action,Comedy,Crime
8,0	14961	tt3801314	movie	Kaththi	Kaththi	0	2014	\N	166	Action,Drama
8,3	2839	tt3810932	movie	Drushyam	Drushyam	0	2014	\N	150	Drama,Family,Thriller
7,8	2732	tt3812366	movie	Ode to My Father	Gukjesijang	0	2014	\N	126	Drama
8,0	2636	tt3822388	movie	Madras	Madras	0	2014	\N	156	Action,Drama
7,8	4370	tt3822396	movie	Unemployed Graduate	Velaiilla Pattadhari	0	2014	\N	133	Action,Drama
7,8	1106	tt3835608	movie	Oohalu Gusagusalade	Oohalu Gusagusalade	0	2014	\N	128	Comedy,Romance
8,1	46562	tt3848892	movie	Baby	Baby	0	2015	\N	159	Action,Thriller
8,0	60675	tt3863552	movie	Bajrangi Bhaijaan	Bajrangi Bhaijaan	0	2015	\N	163	Action,Comedy,Drama
7,9	3152	tt3885736	movie	Munnariyippu	Munnariyippu	0	2014	\N	112	Drama,Thriller
7,6	335098	tt3890160	movie	Baby Driver	Baby Driver	0	2017	\N	112	Action,Crime,Drama
7,7	425053	tt3896198	movie	Guardians of the Galaxy Vol. 2	Guardians of the Galaxy Vol. 2	0	2017	\N	136	Action,Adventure,Comedy
7,7	11618	tt3901826	movie	The Breadwinner	The Breadwinner	0	2017	\N	94	Animation,Drama,Family
7,6	29319	tt3966404	movie	Mustang	Mustang	0	2015	\N	97	Drama
8,4	4078	tt3973410	movie	Kaakkaa Muttai	Kaakkaa Muttai	0	2014	\N	91	Comedy,Drama
8,1	69895	tt4016934	movie	The Handmaiden	Ah-ga-ssi	0	2016	\N	144	Drama,Romance,Thriller
